TIME,FOREIGN,DOMESTIC,MALE,FEMALE,ORIGIN_UNCATEGORIZED,SEX_UNCATEGORIZED,UNCATEGORIZED,LOCATION
23/08/2025,108,332,214,225,0,0,0,ASEAN
23/08/2025,12,666,356,322,0,0,0,ALITAPTAP
24/08/2025,608,944,807,745,0,0,0,PSL
24/08/2025,76,161,117,120,0,0,0,PRG
24/08/2025,198,878,515,560,0,0,0,PR
24/08/2025,211,379,334,255,0,0,0,PLAZUELA
24/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
24/08/2025,17,67,39,44,0,0,0,MDI
24/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
24/08/2025,147,217,174,190,0,0,0,CM
24/08/2025,47,236,118,165,0,0,0,CDT
24/08/2025,121,138,128,131,0,0,0,BSD
24/08/2025,108,331,214,225,0,0,0,ASEAN
24/08/2025,12,666,356,322,0,0,0,ALITAPTAP
24/08/2025,1030,2310,1678,1663,0,0,0,FS
25/08/2025,608,944,807,745,0,0,0,PSL
25/08/2025,76,161,117,120,0,0,0,PRG
25/08/2025,198,878,515,560,0,0,0,PR
25/08/2025,211,379,334,255,0,0,0,PLAZUELA
25/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
25/08/2025,17,67,39,44,0,0,0,MDI
25/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
25/08/2025,147,217,174,190,0,0,0,CM
25/08/2025,47,236,118,165,0,0,0,CDT
25/08/2025,121,138,128,131,0,0,0,BSD
25/08/2025,108,331,214,225,0,0,0,ASEAN
25/08/2025,12,666,356,322,0,0,0,ALITAPTAP
25/08/2025,1030,2310,1678,1663,0,0,0,FS
26/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
26/08/2025,608,944,807,745,0,0,0,PSL
26/08/2025,76,161,117,120,0,0,0,PRG
26/08/2025,198,878,515,560,0,0,0,PR
26/08/2025,211,379,334,255,0,0,0,PLAZUELA
26/08/2025,194,2363,1244,1314,0,0,0,PLAZA_MEXICO
26/08/2025,17,67,39,44,0,0,0,MDI
26/08/2025,147,217,174,190,0,0,0,CM
26/08/2025,47,236,118,165,0,0,0,CDT
26/08/2025,121,138,128,131,0,0,0,BSD
26/08/2025,108,331,214,225,0,0,0,ASEAN
26/08/2025,12,666,356,322,0,0,0,ALITAPTAP
26/08/2025,1030,2310,1678,1663,0,0,0,FS
27/08/2025,194,2363,1244,1313,0,0,0,PLAZA_MEXICO
27/08/2025,608,944,807,745,0,0,0,PSL
27/08/2025,76,161,117,120,0,0,0,PRG
27/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
27/08/2025,211,379,334,255,0,0,0,PLAZUELA
27/08/2025,17,66,39,44,0,0,0,MDI
27/08/2025,198,877,515,560,0,0,0,PR
27/08/2025,147,217,173,190,0,0,0,CM
27/08/2025,47,236,118,165,0,0,0,CDT
27/08/2025,121,138,128,131,0,0,0,BSD
27/08/2025,108,331,214,225,0,0,0,ASEAN
27/08/2025,12,666,356,322,0,0,0,ALITAPTAP
27/08/2025,1030,2310,1678,1663,0,0,0,FS
28/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
28/08/2025,608,944,807,745,0,0,0,PSL
28/08/2025,76,161,117,120,0,0,0,PRG
28/08/2025,198,877,515,560,0,0,0,PR
28/08/2025,211,379,334,255,0,0,0,PLAZUELA
28/08/2025,194,2363,1244,1313,0,0,0,PLAZA_MEXICO
28/08/2025,17,66,39,44,0,0,0,MDI
28/08/2025,1030,2310,1677,1663,0,0,0,FS
28/08/2025,147,217,173,190,0,0,0,CM
28/08/2025,47,236,118,165,0,0,0,CDT
28/08/2025,121,138,128,131,0,0,0,BSD
28/08/2025,108,331,214,225,0,0,0,ASEAN
28/08/2025,12,666,356,322,0,0,0,ALITAPTAP
29/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
29/08/2025,608,944,807,745,0,0,0,PSL
29/08/2025,76,161,117,120,0,0,0,PRG
29/08/2025,198,877,515,560,0,0,0,PR
29/08/2025,211,379,334,255,0,0,0,PLAZUELA
29/08/2025,194,2363,1244,1313,0,0,0,PLAZA_MEXICO
29/08/2025,17,66,39,44,0,0,0,MDI
29/08/2025,1030,2310,1677,1663,0,0,0,FS
29/08/2025,147,217,173,190,0,0,0,CM
29/08/2025,47,236,117,165,0,0,0,CDT
29/08/2025,121,138,128,131,0,0,0,BSD
29/08/2025,107,331,214,225,0,0,0,ASEAN
29/08/2025,12,666,356,322,0,0,0,ALITAPTAP
30/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
30/08/2025,608,944,807,745,0,0,0,PSL
30/08/2025,76,161,117,120,0,0,0,PRG
30/08/2025,198,877,515,560,0,0,0,PR
30/08/2025,211,379,334,255,0,0,0,PLAZUELA
30/08/2025,194,2363,1244,1313,0,0,0,PLAZA_MEXICO
30/08/2025,17,66,39,44,0,0,0,MDI
30/08/2025,1030,2310,1677,1663,0,0,0,FS
30/08/2025,147,217,173,190,0,0,0,CM
30/08/2025,47,236,117,165,0,0,0,CDT
30/08/2025,121,138,128,131,0,0,0,BSD
30/08/2025,107,331,214,225,0,0,0,ASEAN
30/08/2025,12,666,356,322,0,0,0,ALITAPTAP
31/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
31/08/2025,608,944,807,745,0,0,0,PSL
31/08/2025,76,161,117,120,0,0,0,PRG
31/08/2025,198,877,515,560,0,0,0,PR
31/08/2025,211,379,334,255,0,0,0,PLAZUELA
31/08/2025,194,2363,1244,1313,0,0,0,PLAZA_MEXICO
31/08/2025,17,66,39,44,0,0,0,MDI
31/08/2025,1030,2310,1677,1663,0,0,0,FS
31/08/2025,147,216,173,190,0,0,0,CM
31/08/2025,47,236,117,165,0,0,0,CDT
31/08/2025,121,138,128,131,0,0,0,BSD
31/08/2025,107,331,214,225,0,0,0,ASEAN
31/08/2025,12,666,356,322,0,0,0,ALITAPTAP
1/9/2025,136,2231,1180,1187,0,0,0,RIVERWALK
1/9/2025,357,803,588,572,0,0,0,PSL
1/9/2025,110,251,177,184,0,0,0,PRG
1/9/2025,227,1448,826,850,0,0,0,PR
1/9/2025,223,510,381,353,0,0,0,PLAZUELA
1/9/2025,133,1796,922,1007,0,0,0,PLAZA_MEXICO
1/9/2025,16,41,27,29,0,0,0,MDI
1/9/2025,712,1504,1110,1107,0,0,0,FS
1/9/2025,107,169,137,139,0,0,0,CM
1/9/2025,18,136,68,86,0,0,0,CDT
1/9/2025,72,102,88,87,0,0,0,BSD
1/9/2025,80,289,161,209,0,0,0,ASEAN
1/9/2025,20,572,322,270,0,0,0,ALITAPTAP
2/9/2025,136,2231,1180,1187,0,0,0,RIVERWALK
2/9/2025,357,803,588,572,0,0,0,PSL
2/9/2025,110,251,177,184,0,0,0,PRG
2/9/2025,227,1448,826,850,0,0,0,PR
2/9/2025,223,510,381,352,0,0,0,PLAZUELA
2/9/2025,133,1796,922,1007,0,0,0,PLAZA_MEXICO
2/9/2025,16,41,27,29,0,0,0,MDI
2/9/2025,712,1504,1110,1107,0,0,0,FS
2/9/2025,107,169,136,139,0,0,0,CM
2/9/2025,18,136,68,86,0,0,0,CDT
2/9/2025,72,102,87,86,0,0,0,BSD
2/9/2025,80,289,161,209,0,0,0,ASEAN
2/9/2025,19,572,322,270,0,0,0,ALITAPTAP
3/9/2025,136,2231,1180,1187,0,0,0,RIVERWALK
3/9/2025,357,803,588,572,0,0,0,PSL
3/9/2025,110,251,177,184,0,0,0,PRG
3/9/2025,227,1448,826,850,0,0,0,PR
3/9/2025,223,510,381,352,0,0,0,PLAZUELA
3/9/2025,133,1796,922,1007,0,0,0,PLAZA_MEXICO
3/9/2025,16,41,27,29,0,0,0,MDI
3/9/2025,712,1504,1110,1107,0,0,0,FS
3/9/2025,106,169,136,139,0,0,0,CM
3/9/2025,18,136,68,86,0,0,0,CDT
3/9/2025,72,102,87,86,0,0,0,BSD
3/9/2025,80,289,161,209,0,0,0,ASEAN
3/9/2025,19,572,322,270,0,0,0,ALITAPTAP
4/9/2025,357,803,588,572,0,0,0,PSL
4/9/2025,110,251,177,184,0,0,0,PRG
4/9/2025,227,1448,826,850,0,0,0,PR
4/9/2025,223,510,381,352,0,0,0,PLAZUELA
4/9/2025,133,1796,922,1007,0,0,0,PLAZA_MEXICO
4/9/2025,16,41,27,29,0,0,0,MDI
4/9/2025,136,2231,1180,1187,0,0,0,RIVERWALK
4/9/2025,106,169,136,139,0,0,0,CM
4/9/2025,18,136,68,86,0,0,0,CDT
4/9/2025,72,101,87,86,0,0,0,BSD
4/9/2025,80,289,160,209,0,0,0,ASEAN
4/9/2025,19,572,322,270,0,0,0,ALITAPTAP
4/9/2025,712,1504,1110,1107,0,0,0,FS
5/9/2025,136,2231,1180,1186,0,0,0,RIVERWALK
5/9/2025,357,803,588,572,0,0,0,PSL
5/9/2025,110,251,177,184,0,0,0,PRG
5/9/2025,227,1448,826,850,0,0,0,PR
5/9/2025,223,510,381,352,0,0,0,PLAZUELA
5/9/2025,133,1796,922,1007,0,0,0,PLAZA_MEXICO
5/9/2025,16,41,27,29,0,0,0,MDI
5/9/2025,712,1504,1110,1106,0,0,0,FS
5/9/2025,106,169,136,139,0,0,0,CM
5/9/2025,18,136,68,86,0,0,0,CDT
5/9/2025,72,101,87,86,0,0,0,BSD
5/9/2025,80,289,160,209,0,0,0,ASEAN
5/9/2025,19,572,322,270,0,0,0,ALITAPTAP
6/9/2025,136,2231,1180,1186,0,0,0,RIVERWALK
6/9/2025,357,802,588,572,0,0,0,PSL
6/9/2025,110,251,177,184,0,0,0,PRG
6/9/2025,227,1448,826,850,0,0,0,PR
6/9/2025,223,510,381,352,0,0,0,PLAZUELA
6/9/2025,133,1796,922,1007,0,0,0,PLAZA_MEXICO
6/9/2025,16,41,27,29,0,0,0,MDI
6/9/2025,712,1504,1110,1106,0,0,0,FS
6/9/2025,106,168,136,139,0,0,0,CM
6/9/2025,18,136,68,86,0,0,0,CDT
6/9/2025,72,101,87,86,0,0,0,BSD
6/9/2025,80,289,160,209,0,0,0,ASEAN
6/9/2025,19,572,322,269,0,0,0,ALITAPTAP
7/9/2025,136,2231,1180,1186,0,0,0,RIVERWALK
7/9/2025,357,802,588,572,0,0,0,PSL
7/9/2025,110,251,177,184,0,0,0,PRG
7/9/2025,227,1448,826,850,0,0,0,PR
7/9/2025,223,510,381,352,0,0,0,PLAZUELA
7/9/2025,133,1796,922,1007,0,0,0,PLAZA_MEXICO
7/9/2025,16,41,27,29,0,0,0,MDI
7/9/2025,712,1504,1110,1106,0,0,0,FS
7/9/2025,106,168,136,138,0,0,0,CM
7/9/2025,18,136,68,86,0,0,0,CDT
7/9/2025,72,101,87,86,0,0,0,BSD
7/9/2025,80,289,160,209,0,0,0,ASEAN
7/9/2025,19,572,322,269,0,0,0,ALITAPTAP
8/9/2025,357,802,588,572,0,0,0,PSL
8/9/2025,110,251,177,184,0,0,0,PRG
8/9/2025,227,1448,826,849,0,0,0,PR
8/9/2025,223,510,381,352,0,0,0,PLAZUELA
8/9/2025,133,1795,921,1007,0,0,0,PLAZA_MEXICO
8/9/2025,16,40,27,29,0,0,0,MDI
8/9/2025,136,2230,1180,1186,0,0,0,RIVERWALK
8/9/2025,106,168,136,138,0,0,0,CM
8/9/2025,18,136,68,86,0,0,0,CDT
8/9/2025,72,101,87,86,0,0,0,BSD
8/9/2025,80,289,160,209,0,0,0,ASEAN
8/9/2025,19,572,322,269,0,0,0,ALITAPTAP
8/9/2025,712,1504,1110,1106,0,0,0,FS
9/9/2025,136,2230,1180,1186,0,0,0,RIVERWALK
9/9/2025,357,802,588,572,0,0,0,PSL
9/9/2025,110,251,177,184,0,0,0,PRG
9/9/2025,227,1448,826,849,0,0,0,PR
9/9/2025,223,510,381,352,0,0,0,PLAZUELA
9/9/2025,133,1795,921,1007,0,0,0,PLAZA_MEXICO
9/9/2025,15,40,27,29,0,0,0,MDI
9/9/2025,712,1504,1109,1106,0,0,0,FS
9/9/2025,106,168,136,138,0,0,0,CM
9/9/2025,18,136,68,86,0,0,0,CDT
9/9/2025,72,101,87,86,0,0,0,BSD
9/9/2025,80,289,160,209,0,0,0,ASEAN
9/9/2025,19,572,322,269,0,0,0,ALITAPTAP
10/9/2025,357,802,588,572,0,0,0,PSL
10/9/2025,110,251,177,184,0,0,0,PRG
10/9/2025,227,1448,826,849,0,0,0,PR
10/9/2025,223,510,381,352,0,0,0,PLAZUELA
10/9/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
10/9/2025,15,40,27,29,0,0,0,MDI
10/9/2025,136,2230,1180,1186,0,0,0,RIVERWALK
10/9/2025,106,168,136,138,0,0,0,CM
10/9/2025,18,136,68,86,0,0,0,CDT
10/9/2025,72,101,87,86,0,0,0,BSD
10/9/2025,80,289,160,208,0,0,0,ASEAN
10/9/2025,19,572,322,269,0,0,0,ALITAPTAP
10/9/2025,712,1504,1109,1106,0,0,0,FS
11/9/2025,357,802,588,572,0,0,0,PSL
11/9/2025,110,251,177,184,0,0,0,PRG
11/9/2025,227,1448,826,849,0,0,0,PR
11/9/2025,223,510,381,352,0,0,0,PLAZUELA
11/9/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
11/9/2025,15,40,27,29,0,0,0,MDI
11/9/2025,136,2230,1180,1186,0,0,0,RIVERWALK
11/9/2025,106,168,136,138,0,0,0,CM
11/9/2025,18,136,68,86,0,0,0,CDT
11/9/2025,72,101,87,86,0,0,0,BSD
11/9/2025,80,289,160,208,0,0,0,ASEAN
11/9/2025,19,572,322,269,0,0,0,ALITAPTAP
11/9/2025,712,1504,1109,1106,0,0,0,FS
12/9/2025,136,2230,1180,1186,0,0,0,RIVERWALK
12/9/2025,357,802,588,572,0,0,0,PSL
12/9/2025,110,251,177,184,0,0,0,PRG
12/9/2025,227,1448,826,849,0,0,0,PR
12/9/2025,223,510,381,352,0,0,0,PLAZUELA
12/9/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
12/9/2025,15,40,27,29,0,0,0,MDI
12/9/2025,106,168,136,138,0,0,0,CM
12/9/2025,18,136,68,86,0,0,0,CDT
12/9/2025,72,101,87,86,0,0,0,BSD
12/9/2025,80,289,160,208,0,0,0,ASEAN
12/9/2025,19,572,322,269,0,0,0,ALITAPTAP
12/9/2025,712,1504,1109,1106,0,0,0,FS
13/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
13/09/2025,357,802,587,572,0,0,0,PSL
13/09/2025,110,251,177,184,0,0,0,PRG
13/09/2025,136,2230,1180,1186,0,0,0,RIVERWALK
13/09/2025,223,510,381,352,0,0,0,PLAZUELA
13/09/2025,15,40,27,29,0,0,0,MDI
13/09/2025,227,1448,826,849,0,0,0,PR
13/09/2025,106,168,136,138,0,0,0,CM
13/09/2025,18,136,68,86,0,0,0,CDT
13/09/2025,72,101,87,86,0,0,0,BSD
13/09/2025,80,289,160,208,0,0,0,ASEAN
13/09/2025,19,572,322,269,0,0,0,ALITAPTAP
13/09/2025,712,1504,1109,1106,0,0,0,FS
14/09/2025,136,2230,1180,1186,0,0,0,RIVERWALK
14/09/2025,357,802,587,572,0,0,0,PSL
14/09/2025,110,251,177,184,0,0,0,PRG
14/09/2025,227,1448,826,849,0,0,0,PR
14/09/2025,223,510,381,352,0,0,0,PLAZUELA
14/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
14/09/2025,15,40,27,29,0,0,0,MDI
14/09/2025,712,1504,1109,1106,0,0,0,FS
14/09/2025,106,168,136,138,0,0,0,CM
14/09/2025,18,135,68,86,0,0,0,CDT
14/09/2025,72,101,87,86,0,0,0,BSD
14/09/2025,80,288,160,208,0,0,0,ASEAN
14/09/2025,19,572,322,269,0,0,0,ALITAPTAP
15/09/2025,135,2230,1180,1186,0,0,0,RIVERWALK
15/09/2025,357,802,587,572,0,0,0,PSL
15/09/2025,110,251,177,184,0,0,0,PRG
15/09/2025,227,1448,826,849,0,0,0,PR
15/09/2025,223,510,381,352,0,0,0,PLAZUELA
15/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
15/09/2025,15,40,27,29,0,0,0,MDI
15/09/2025,712,1504,1109,1106,0,0,0,FS
15/09/2025,106,168,136,138,0,0,0,CM
15/09/2025,18,135,68,86,0,0,0,CDT
15/09/2025,72,101,87,86,0,0,0,BSD
15/09/2025,80,288,160,208,0,0,0,ASEAN
15/09/2025,19,572,321,269,0,0,0,ALITAPTAP
16/09/2025,135,2230,1180,1186,0,0,0,RIVERWALK
16/09/2025,357,802,587,572,0,0,0,PSL
16/09/2025,110,251,177,184,0,0,0,PRG
16/09/2025,227,1448,826,849,0,0,0,PR
16/09/2025,223,510,381,352,0,0,0,PLAZUELA
16/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
16/09/2025,15,40,27,28,0,0,0,MDI
16/09/2025,712,1504,1109,1106,0,0,0,FS
16/09/2025,106,168,136,138,0,0,0,CM
16/09/2025,18,135,68,86,0,0,0,CDT
16/09/2025,72,101,87,86,0,0,0,BSD
16/09/2025,80,288,160,208,0,0,0,ASEAN
16/09/2025,19,572,321,269,0,0,0,ALITAPTAP
17/09/2025,357,802,587,572,0,0,0,PSL
17/09/2025,110,251,177,184,0,0,0,PRG
17/09/2025,227,1448,826,849,0,0,0,PR
17/09/2025,223,510,381,352,0,0,0,PLAZUELA
17/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
17/09/2025,15,40,27,28,0,0,0,MDI
17/09/2025,135,2230,1180,1186,0,0,0,RIVERWALK
17/09/2025,106,168,136,138,0,0,0,CM
17/09/2025,18,135,68,86,0,0,0,CDT
17/09/2025,72,101,87,86,0,0,0,BSD
17/09/2025,80,288,160,208,0,0,0,ASEAN
17/09/2025,19,572,321,269,0,0,0,ALITAPTAP
17/09/2025,712,1503,1109,1106,0,0,0,FS
18/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
18/09/2025,357,802,587,572,0,0,0,PSL
18/09/2025,110,250,177,183,0,0,0,PRG
18/09/2025,227,1448,826,849,0,0,0,PR
18/09/2025,223,510,381,352,0,0,0,PLAZUELA
18/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
18/09/2025,15,40,27,28,0,0,0,MDI
18/09/2025,712,1503,1109,1106,0,0,0,FS
18/09/2025,106,168,136,138,0,0,0,CM
18/09/2025,18,135,68,86,0,0,0,CDT
18/09/2025,72,101,87,86,0,0,0,BSD
18/09/2025,80,288,160,208,0,0,0,ASEAN
18/09/2025,19,572,321,269,0,0,0,ALITAPTAP
19/09/2025,357,802,587,572,0,0,0,PSL
19/09/2025,109,250,176,183,0,0,0,PRG
19/09/2025,227,1448,826,849,0,0,0,PR
19/09/2025,223,510,381,352,0,0,0,PLAZUELA
19/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
19/09/2025,15,40,27,28,0,0,0,MDI
19/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
19/09/2025,106,168,136,138,0,0,0,CM
19/09/2025,18,135,68,86,0,0,0,CDT
19/09/2025,72,101,87,86,0,0,0,BSD
19/09/2025,80,288,160,208,0,0,0,ASEAN
19/09/2025,19,571,321,269,0,0,0,ALITAPTAP
19/09/2025,712,1503,1109,1106,0,0,0,FS
20/09/2025,357,802,587,571,0,0,0,PSL
20/09/2025,109,250,176,183,0,0,0,PRG
20/09/2025,227,1448,826,849,0,0,0,PR
20/09/2025,223,510,381,352,0,0,0,PLAZUELA
20/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
20/09/2025,15,40,27,28,0,0,0,MDI
20/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
20/09/2025,106,168,136,138,0,0,0,CM
20/09/2025,18,135,67,86,0,0,0,CDT
20/09/2025,72,101,87,86,0,0,0,BSD
20/09/2025,80,288,160,208,0,0,0,ASEAN
20/09/2025,19,571,321,269,0,0,0,ALITAPTAP
20/09/2025,712,1503,1109,1106,0,0,0,FS
21/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
21/09/2025,357,802,587,571,0,0,0,PSL
21/09/2025,109,250,176,183,0,0,0,PRG
21/09/2025,227,1448,826,849,0,0,0,PR
21/09/2025,223,510,380,352,0,0,0,PLAZUELA
21/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
21/09/2025,15,40,27,28,0,0,0,MDI
21/09/2025,106,168,136,138,0,0,0,CM
21/09/2025,18,135,67,86,0,0,0,CDT
21/09/2025,72,101,87,86,0,0,0,BSD
21/09/2025,80,288,160,208,0,0,0,ASEAN
21/09/2025,19,571,321,269,0,0,0,ALITAPTAP
21/09/2025,712,1503,1109,1106,0,0,0,FS
22/09/2025,223,510,380,352,0,0,0,PLAZUELA
22/09/2025,357,802,587,571,0,0,0,PSL
22/09/2025,109,250,176,183,0,0,0,PRG
22/09/2025,227,1448,825,849,0,0,0,PR
22/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
22/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
22/09/2025,18,135,67,86,0,0,0,CDT
22/09/2025,712,1503,1109,1106,0,0,0,FS
22/09/2025,106,168,136,138,0,0,0,CM
22/09/2025,72,101,87,86,0,0,0,BSD
22/09/2025,80,288,160,208,0,0,0,ASEAN
22/09/2025,19,571,321,269,0,0,0,ALITAPTAP
22/09/2025,15,40,27,28,0,0,0,MDI
23/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
23/09/2025,357,802,587,571,0,0,0,PSL
23/09/2025,109,250,176,183,0,0,0,PRG
23/09/2025,227,1448,825,849,0,0,0,PR
23/09/2025,222,510,380,352,0,0,0,PLAZUELA
23/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
23/09/2025,15,40,27,28,0,0,0,MDI
23/09/2025,712,1503,1109,1106,0,0,0,FS
23/09/2025,106,168,136,138,0,0,0,CM
23/09/2025,18,135,67,86,0,0,0,CDT
23/09/2025,72,101,87,86,0,0,0,BSD
23/09/2025,80,288,160,208,0,0,0,ASEAN
23/09/2025,19,571,321,269,0,0,0,ALITAPTAP
24/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
24/09/2025,357,802,587,571,0,0,0,PSL
24/09/2025,109,250,176,183,0,0,0,PRG
24/09/2025,227,1448,825,849,0,0,0,PR
24/09/2025,222,510,380,352,0,0,0,PLAZUELA
24/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
24/09/2025,15,40,27,28,0,0,0,MDI
24/09/2025,712,1503,1109,1106,0,0,0,FS
24/09/2025,106,168,136,138,0,0,0,CM
24/09/2025,18,135,67,86,0,0,0,CDT
24/09/2025,72,101,87,86,0,0,0,BSD
24/09/2025,80,288,160,208,0,0,0,ASEAN
24/09/2025,19,571,321,269,0,0,0,ALITAPTAP
25/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
25/09/2025,357,802,587,571,0,0,0,PSL
25/09/2025,109,250,176,183,0,0,0,PRG
25/09/2025,227,1448,825,849,0,0,0,PR
25/09/2025,222,510,380,352,0,0,0,PLAZUELA
25/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
25/09/2025,15,40,27,28,0,0,0,MDI
25/09/2025,712,1503,1109,1106,0,0,0,FS
25/09/2025,106,168,136,138,0,0,0,CM
25/09/2025,18,135,67,85,0,0,0,CDT
25/09/2025,72,101,87,86,0,0,0,BSD
25/09/2025,80,288,160,208,0,0,0,ASEAN
25/09/2025,19,571,321,269,0,0,0,ALITAPTAP
26/09/2025,357,802,587,571,0,0,0,PSL
26/09/2025,109,250,176,183,0,0,0,PRG
26/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
26/09/2025,222,510,380,352,0,0,0,PLAZUELA
26/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
26/09/2025,15,40,27,28,0,0,0,MDI
26/09/2025,227,1448,825,849,0,0,0,PR
26/09/2025,106,168,136,138,0,0,0,CM
26/09/2025,18,135,67,85,0,0,0,CDT
26/09/2025,72,101,87,86,0,0,0,BSD
26/09/2025,80,288,160,208,0,0,0,ASEAN
26/09/2025,19,571,321,269,0,0,0,ALITAPTAP
26/09/2025,712,1503,1109,1106,0,0,0,FS
27/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
27/09/2025,356,802,587,571,0,0,0,PSL
27/09/2025,109,250,176,183,0,0,0,PRG
27/09/2025,227,1448,825,849,0,0,0,PR
27/09/2025,222,510,380,352,0,0,0,PLAZUELA
27/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
27/09/2025,15,40,27,28,0,0,0,MDI
27/09/2025,711,1503,1109,1106,0,0,0,FS
27/09/2025,106,168,136,138,0,0,0,CM
27/09/2025,18,135,67,85,0,0,0,CDT
27/09/2025,72,101,87,86,0,0,0,BSD
27/09/2025,80,288,160,208,0,0,0,ASEAN
27/09/2025,19,571,321,269,0,0,0,ALITAPTAP
28/09/2025,356,802,587,571,0,0,0,PSL
28/09/2025,109,250,176,183,0,0,0,PRG
28/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
28/09/2025,222,510,380,352,0,0,0,PLAZUELA
28/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
28/09/2025,15,40,27,28,0,0,0,MDI
28/09/2025,227,1448,825,849,0,0,0,PR
28/09/2025,106,168,136,138,0,0,0,CM
28/09/2025,18,135,67,85,0,0,0,CDT
28/09/2025,72,101,87,86,0,0,0,BSD
28/09/2025,80,288,160,208,0,0,0,ASEAN
28/09/2025,19,571,321,269,0,0,0,ALITAPTAP
28/09/2025,711,1503,1109,1106,0,0,0,FS
29/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
29/09/2025,356,802,587,571,0,0,0,PSL
29/09/2025,109,250,176,183,0,0,0,PRG
29/09/2025,222,510,380,352,0,0,0,PLAZUELA
29/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
29/09/2025,15,40,27,28,0,0,0,MDI
29/09/2025,227,1448,825,849,0,0,0,PR
29/09/2025,106,168,136,138,0,0,0,CM
29/09/2025,18,135,67,85,0,0,0,CDT
29/09/2025,72,101,87,86,0,0,0,BSD
29/09/2025,80,288,160,208,0,0,0,ASEAN
29/09/2025,19,571,321,269,0,0,0,ALITAPTAP
29/09/2025,711,1503,1109,1106,0,0,0,FS
30/09/2025,109,250,176,183,0,0,0,PRG
30/09/2025,226,1447,825,849,0,0,0,PR
30/09/2025,222,509,380,352,0,0,0,PLAZUELA
30/09/2025,132,1795,921,1006,0,0,0,PLAZA_MEXICO
30/09/2025,15,40,27,28,0,0,0,MDI
30/09/2025,18,135,67,85,0,0,0,CDT
30/09/2025,106,168,136,138,0,0,0,CM
30/09/2025,71,101,87,86,0,0,0,BSD
30/09/2025,79,288,160,208,0,0,0,ASEAN
30/09/2025,19,571,321,269,0,0,0,ALITAPTAP
30/09/2025,356,802,587,571,0,0,0,PSL
30/09/2025,711,1503,1109,1106,0,0,0,FS
30/09/2025,135,2230,1179,1186,0,0,0,RIVERWALK
